Objects
100
,,Global Angle dogger:dogger,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
90,0,-0.000248,0.018782,1.657705,20.019947,8.103019,130.923477
91,0,-0.000081,0.018945,1.657664,20.020903,8.112290,130.932831
92,0,-0.000148,0.018849,1.657674,20.021713,8.113594,130.913986
93,0,-0.000183,0.018821,1.657686,20.022327,8.109361,130.911758
94,0,-0.000166,0.018893,1.657706,20.022427,8.108369,130.900391
95,0,-0.000285,0.018811,1.657700,20.025171,8.099156,130.908356
96,0,-0.000089,0.018861,1.657728,20.020800,8.108913,130.926605
97,0,-0.000140,0.018896,1.657725,20.015949,8.098372,130.952591
98,0,-0.000100,0.019044,1.657656,20.011761,8.110078,130.940399
99,0,-0.000302,0.018834,1.657647,20.015587,8.111255,130.907349
100,0,-0.000286,0.018837,1.657711,20.022163,8.107386,130.888245
101,0,-0.000110,0.019013,1.657672,20.019056,8.103067,130.894470
102,0,-0.000080,0.018957,1.657694,20.019194,8.098842,130.921646
103,0,-0.000188,0.018908,1.657646,20.017208,8.098523,130.953430
104,0,-0.000218,0.018700,1.657731,20.025434,8.097302,130.957260
105,0,-0.000151,0.018829,1.657658,20.020985,8.100326,130.931976
106,0,-0.000523,0.018662,1.657686,20.027201,8.094851,130.917969
107,0,-0.000468,0.018743,1.657656,20.024321,8.102859,130.891815
108,0,-0.000329,0.018809,1.657660,20.021917,8.106191,130.893723
109,0,-0.000217,0.018848,1.657704,20.026237,8.108656,130.905655
110,0,-0.000422,0.018732,1.657625,20.017881,8.106860,130.910309
111,0,-0.000274,0.018810,1.657642,20.017780,8.094699,130.946930
112,0,-0.000319,0.018846,1.657680,20.017481,8.095755,130.941406
113,0,-0.000154,0.018903,1.657702,20.018404,8.101998,130.922882
114,0,-0.000303,0.018747,1.657703,20.026276,8.102862,130.920090
115,0,0.000040,0.019099,1.657672,20.023092,8.102757,130.906097
116,0,-0.000423,0.018669,1.657686,20.021780,8.096733,130.915070
117,0,-0.000283,0.018783,1.657711,20.026224,8.100557,130.905045
118,0,-0.000209,0.018831,1.657671,20.023436,8.104673,130.914871
119,0,-0.000317,0.018832,1.657721,20.016176,8.105598,130.931961
120,0,-0.000030,0.018989,1.657710,20.017757,8.109788,130.943192
121,0,-0.000209,0.018829,1.657693,20.013950,8.104349,130.943726
122,0,-0.000240,0.018849,1.657674,20.023870,8.102032,130.937256
123,0,-0.000178,0.018852,1.657730,20.027813,8.102787,130.916061
124,0,-0.000222,0.018916,1.657724,20.032402,8.107028,130.906906
125,0,-0.000130,0.018927,1.657649,20.037577,8.115396,130.903641
126,0,-0.000181,0.018878,1.657734,20.037184,8.105368,130.906570
127,0,-0.000380,0.018583,1.657761,20.031956,8.102154,130.935532
128,0,-0.000317,0.018755,1.657703,20.020361,8.101905,130.961304
129,0,-0.000346,0.018738,1.657701,20.030987,8.102242,130.944641
130,0,-0.000418,0.018693,1.657714,20.026381,8.114301,130.939163
131,0,-0.000222,0.018792,1.657677,20.025043,8.109560,130.907486
132,0,-0.000041,0.019077,1.657700,20.024961,8.113997,130.893219
133,0,-0.000252,0.018799,1.657738,20.037107,8.109006,130.913742
134,0,-0.000024,0.018979,1.657702,20.029028,8.100427,130.924164
135,0,-0.000291,0.018785,1.657754,20.031233,8.096313,130.945587
136,0,-0.000093,0.018908,1.657737,20.025082,8.102971,130.940659
137,0,-0.000225,0.018930,1.657733,20.028414,8.110117,130.939255
138,0,-0.000339,0.018726,1.657647,20.030130,8.114569,130.924789
139,0,-0.000219,0.018922,1.657749,20.029036,8.109130,130.902420
140,0,-0.000147,0.018879,1.657690,20.039461,8.106411,130.914261
141,0,-0.000018,0.019062,1.657678,20.028000,8.102630,130.943481
142,0,-0.000308,0.018804,1.657627,20.024567,8.103368,130.943283
143,0,-0.000276,0.018834,1.657679,20.022377,8.097245,130.948410
144,0,-0.000365,0.018754,1.657670,20.023529,8.109801,130.945084
145,0,-0.000182,0.018933,1.657697,20.030186,8.109124,130.918350
146,0,-0.000227,0.018798,1.657660,20.038887,8.110055,130.895111
147,0,-0.000360,0.018816,1.657657,20.031002,8.103773,130.898651
148,0,-0.000246,0.018876,1.657670,20.029289,8.104162,130.920212
149,0,-0.000379,0.018632,1.657710,20.022806,8.100964,130.949234
150,0,-0.000202,0.018892,1.657702,20.014824,8.101620,130.955338
151,0,-0.000169,0.018905,1.657779,20.021286,8.102708,130.954514
152,0,-0.000063,0.018900,1.657698,20.021229,8.104367,130.919937
153,0,-0.000437,0.018738,1.657670,20.026230,8.112965,130.892593
154,0,-0.000265,0.018846,1.657687,20.027279,8.109872,130.879745
155,0,-0.000167,0.018856,1.657696,20.018345,8.114994,130.896027
156,0,-0.000127,0.018928,1.657694,20.019266,8.108373,130.912750
157,0,-0.000270,0.018730,1.657709,20.011383,8.110044,130.949554
158,0,-0.000105,0.018960,1.657679,20.018621,8.113322,130.949539
159,0,-0.000065,0.018910,1.657685,20.023493,8.099937,130.946808
160,0,-0.000031,0.019035,1.657658,20.028339,8.101296,130.920670
161,0,-0.000362,0.018756,1.657678,20.023304,8.106509,130.895523
162,0,-0.000237,0.018843,1.657664,20.018484,8.116399,130.901764
163,0,-0.000169,0.018919,1.657668,20.020721,8.124007,130.908096
164,0,-0.000146,0.019041,1.657703,20.024656,8.117029,130.926819
165,0,-0.000136,0.018882,1.657684,20.015785,8.112259,130.943237
166,0,-0.000308,0.018723,1.657702,20.020342,8.100971,130.936005
167,0,-0.000330,0.018770,1.657707,20.027346,8.100376,130.929550
168,0,-0.000308,0.018827,1.657657,20.023804,8.103199,130.920456
169,0,-0.000057,0.019038,1.657668,20.019539,8.115224,130.925415
170,0,-0.000657,0.018491,1.657690,20.016239,8.113925,130.910965
171,0,-0.000194,0.018841,1.657657,20.014107,8.108258,130.907486
172,0,-0.000261,0.018843,1.657654,20.019650,8.100210,130.909088
173,0,-0.000267,0.018804,1.657677,20.018410,8.096034,130.914597
174,0,-0.000154,0.018826,1.657706,20.019894,8.095551,130.927734
175,0,-0.000167,0.018914,1.657684,20.016634,8.100512,130.931610
176,0,-0.000175,0.018845,1.657668,20.024120,8.108383,130.920380
177,0,-0.000249,0.018830,1.657685,20.025028,8.109528,130.908493
178,0,-0.000225,0.018859,1.657701,20.031916,8.103049,130.900421
179,0,-0.000194,0.018810,1.657718,20.028978,8.097664,130.906708
180,0,-0.000403,0.018752,1.657691,20.027157,8.092832,130.923279
181,0,-0.000220,0.018841,1.657645,20.021011,8.095035,130.923767
182,0,-0.000403,0.018706,1.657685,20.021862,8.096741,130.917053
183,0,-0.000406,0.018682,1.657682,20.019903,8.106542,130.910797
184,0,-0.000087,0.019015,1.657657,20.031687,8.109650,130.918304
185,0,-0.000355,0.018844,1.657678,20.035526,8.113985,130.921417
186,0,-0.000323,0.018749,1.657673,20.031754,8.106625,130.927475
187,0,-0.000129,0.018887,1.657697,20.033144,8.095160,130.928574
188,0,-0.000544,0.018520,1.657736,20.023411,8.104238,130.917358
189,0,-0.000293,0.018855,1.657666,20.023464,8.111616,130.925537
190,0,-0.000301,0.018775,1.657685,20.023821,8.112505,130.925110
191,0,-0.000254,0.018739,1.657667,20.026817,8.123987,130.915054
192,0,-0.000029,0.018902,1.657721,20.027885,8.111351,130.920731
193,0,-0.000257,0.018844,1.657685,20.023668,8.108800,130.909332
194,0,-0.000358,0.018792,1.657664,20.027327,8.110111,130.917892
195,0,0.000028,0.019086,1.657721,20.032585,8.116119,130.920334
196,0,-0.000491,0.018700,1.657704,20.029331,8.113564,130.926682
197,0,-0.000101,0.018807,1.657689,20.035349,8.120863,130.921585
198,0,-0.000286,0.018835,1.657690,20.026421,8.113025,130.900467
199,0,-0.000259,0.018757,1.657680,20.019073,8.117113,130.905060
200,0,0.000218,0.019266,1.657703,20.027840,8.106094,130.920197
201,0,-0.000307,0.018726,1.657706,20.027758,8.108747,130.909714
202,0,-0.000133,0.018970,1.657722,20.023388,8.109250,130.914185
203,0,-0.000190,0.018770,1.657735,20.027040,8.112129,130.922943
204,0,-0.000198,0.018785,1.657703,20.028919,8.120341,130.926590
205,0,-0.000033,0.018958,1.657708,20.036306,8.123247,130.922958
206,0,-0.000295,0.018755,1.657683,20.021097,8.111147,130.931229
207,0,-0.000232,0.018936,1.657695,20.027918,8.109806,130.923111
208,0,-0.000239,0.018846,1.657636,20.018808,8.113491,130.918625
209,0,-0.000335,0.018834,1.657624,20.018770,8.121866,130.908081
210,0,-0.000322,0.018821,1.657719,20.025343,8.113489,130.913284
211,0,-0.000111,0.018939,1.657669,20.023066,8.104630,130.926590
212,0,-0.000241,0.018695,1.657752,20.022449,8.102116,130.933853
213,0,-0.000168,0.018846,1.657686,20.023008,8.105103,130.949203
214,0,-0.000246,0.018875,1.657673,20.021631,8.109922,130.944061
215,0,-0.000048,0.018988,1.657708,20.029358,8.113539,130.908234
216,0,-0.000137,0.018819,1.657691,20.019846,8.120083,130.902267
217,0,-0.000493,0.018682,1.657669,20.025030,8.113797,130.906189
218,0,-0.000103,0.018994,1.657629,20.015726,8.108806,130.916718
219,0,-0.000336,0.018681,1.657661,20.012907,8.105051,130.941269
220,0,-0.000265,0.018736,1.657671,20.010386,8.103211,130.944885
221,0,-0.000347,0.018729,1.657702,20.012327,8.120669,130.942978
222,0,-0.000370,0.018850,1.657723,20.022591,8.124039,130.916260
223,0,-0.000382,0.018856,1.657634,20.029072,8.111331,130.896393
