Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
85,0,-0.001593,-0.006403,0.005314,-31.305290,21.699009,327.479523
86,0,-0.001735,-0.006410,0.005340,-31.305000,21.697832,327.473663
87,0,-0.001634,-0.006526,0.005382,-31.304176,21.692848,327.464081
88,0,-0.001600,-0.006514,0.005337,-31.297340,21.688042,327.457367
89,0,-0.001723,-0.006461,0.005382,-31.302092,21.686636,327.462982
90,0,-0.001536,-0.006353,0.005353,-31.296562,21.686161,327.462555
91,0,-0.001694,-0.006401,0.005362,-31.309597,21.686804,327.480774
92,0,-0.001837,-0.006459,0.005302,-31.305563,21.686623,327.493439
93,0,-0.001357,-0.006432,0.005330,-31.307831,21.688944,327.485687
94,0,-0.001597,-0.006482,0.005335,-31.296383,21.676363,327.472382
95,0,-0.001383,-0.006482,0.005405,-31.286095,21.674278,327.456635
96,0,-0.001395,-0.006405,0.005358,-31.283684,21.677343,327.460541
97,0,-0.001463,-0.006415,0.005385,-31.283367,21.680002,327.478119
98,0,-0.001432,-0.006422,0.005382,-31.276077,21.679426,327.469543
99,0,-0.001829,-0.006436,0.005361,-31.292185,21.683861,327.474884
100,0,-0.001530,-0.006376,0.005294,-31.290148,21.685339,327.465698
101,0,-0.001896,-0.006419,0.005294,-31.287558,21.685503,327.465393
102,0,-0.001076,-0.006437,0.005214,-31.284012,21.679491,327.460724
103,0,-0.001652,-0.006463,0.005235,-31.288843,21.676907,327.446320
104,0,-0.001672,-0.006440,0.005230,-31.300365,21.685144,327.451843
105,0,-0.001465,-0.006410,0.005275,-31.306732,21.683029,327.462097
106,0,-0.001539,-0.006410,0.005249,-31.310633,21.684212,327.471069
107,0,-0.001502,-0.006387,0.005290,-31.311867,21.694916,327.474426
108,0,-0.001889,-0.006475,0.005292,-31.328232,21.696335,327.480621
109,0,-0.001532,-0.006413,0.005311,-31.322651,21.698250,327.477692
110,0,-0.001839,-0.006320,0.005248,-31.325523,21.695574,327.486481
111,0,-0.001548,-0.006411,0.005302,-31.324741,21.695927,327.475372
112,0,-0.001726,-0.006485,0.005300,-31.323641,21.696901,327.451996
113,0,-0.001656,-0.006451,0.005254,-31.330940,21.693420,327.429413
114,0,-0.001557,-0.006432,0.005250,-31.329062,21.689480,327.435364
115,0,-0.001578,-0.006396,0.005178,-31.328197,21.698910,327.468170
116,0,-0.001555,-0.006449,0.005154,-31.329281,21.706602,327.494202
117,0,-0.001610,-0.006419,0.005203,-31.329256,21.712551,327.500763
118,0,-0.001393,-0.006356,0.005184,-31.329620,21.709904,327.482727
