Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
64,0,0.004877,-0.002435,0.004592,-4.823359,28.204332,374.116852
65,0,0.004886,-0.002551,0.004616,-4.832112,28.201384,374.142120
66,0,0.004520,-0.002449,0.004577,-4.842033,28.196491,374.138214
67,0,0.004675,-0.002508,0.004556,-4.843300,28.203880,374.137573
68,0,0.004343,-0.002453,0.004531,-4.847664,28.199642,374.111359
69,0,0.004314,-0.002402,0.004476,-4.837276,28.207644,374.108276
70,0,0.004709,-0.002507,0.004511,-4.837286,28.207867,374.106445
71,0,0.004372,-0.002527,0.004491,-4.844187,28.210999,374.126068
72,0,0.004653,-0.002464,0.004451,-4.845681,28.205391,374.143829
73,0,0.004630,-0.002458,0.004453,-4.859657,28.213993,374.145142
74,0,0.004410,-0.002461,0.004403,-4.863184,28.212269,374.145111
75,0,0.004516,-0.002448,0.004438,-4.853956,28.207499,374.132324
76,0,0.004555,-0.002581,0.004462,-4.852540,28.198341,374.116089
77,0,0.004798,-0.002460,0.004399,-4.848841,28.192955,374.125305
78,0,0.004898,-0.002524,0.004538,-4.859912,28.191587,374.123260
79,0,0.004834,-0.002438,0.004489,-4.863606,28.195675,374.123230
80,0,0.004819,-0.002460,0.004521,-4.877019,28.196211,374.135040
81,0,0.004567,-0.002516,0.004600,-4.876231,28.192707,374.140350
82,0,0.004935,-0.002489,0.004574,-4.878329,28.181286,374.136658
83,0,0.004737,-0.002458,0.004611,-4.861767,28.181362,374.137512
84,0,0.005085,-0.002533,0.004614,-4.855653,28.175936,374.114807
85,0,0.004759,-0.002432,0.004554,-4.865564,28.182980,374.120300
86,0,0.004672,-0.002468,0.004581,-4.883362,28.172216,374.132111
87,0,0.004981,-0.002484,0.004511,-4.886842,28.170118,374.140228
88,0,0.005046,-0.002494,0.004528,-4.878613,28.171858,374.140503
89,0,0.004940,-0.002450,0.004480,-4.860175,28.163841,374.121216
90,0,0.004491,-0.002470,0.004470,-4.853441,28.166059,374.114410
91,0,0.004328,-0.002463,0.004481,-4.866491,28.173647,374.128662
92,0,0.004123,-0.002438,0.004467,-4.863073,28.177683,374.144196
93,0,0.004610,-0.002542,0.004538,-4.870862,28.174408,374.154419
94,0,0.004806,-0.002451,0.004480,-4.871648,28.165449,374.139099
95,0,0.004679,-0.002417,0.004540,-4.862591,28.146408,374.110840
96,0,0.004701,-0.002493,0.004607,-4.851514,28.144421,374.098511
97,0,0.004853,-0.002411,0.004590,-4.849566,28.148483,374.095398
98,0,0.004756,-0.002434,0.004596,-4.856416,28.154251,374.121185
99,0,0.004714,-0.002545,0.004630,-4.853042,28.161625,374.152924
100,0,0.005119,-0.002606,0.004625,-4.860949,28.165714,374.160309
101,0,0.004616,-0.002463,0.004572,-4.851415,28.168034,374.150055
102,0,0.004809,-0.002454,0.004556,-4.836706,28.157732,374.124939
103,0,0.004767,-0.002491,0.004580,-4.828931,28.159191,374.108124
104,0,0.004925,-0.002448,0.004595,-4.832438,28.150517,374.112030
105,0,0.004838,-0.002501,0.004549,-4.845355,28.164673,374.121857
106,0,0.005033,-0.002577,0.004544,-4.841449,28.170460,374.122650
107,0,0.004774,-0.002465,0.004535,-4.839139,28.172668,374.130005
108,0,0.004791,-0.002465,0.004493,-4.833400,28.174168,374.127075
109,0,0.004595,-0.002416,0.004485,-4.828947,28.177038,374.122925
110,0,0.004767,-0.002491,0.004446,-4.827041,28.179674,374.133087
111,0,0.004692,-0.002498,0.004387,-4.831987,28.185402,374.151550
112,0,0.004953,-0.002532,0.004442,-4.841825,28.190260,374.159882
113,0,0.004380,-0.002512,0.004417,-4.854414,28.193050,374.124329
114,0,0.004590,-0.002497,0.004371,-4.845337,28.192156,374.101318
115,0,0.004442,-0.002444,0.004444,-4.846307,28.194384,374.097412
116,0,0.004693,-0.002507,0.004433,-4.850728,28.198620,374.116791
117,0,0.004649,-0.002506,0.004466,-4.865266,28.197826,374.138611
118,0,0.004514,-0.002455,0.004471,-4.873322,28.211145,374.166656
119,0,0.004526,-0.002476,0.004545,-4.872948,28.203497,374.156372
120,0,0.004796,-0.002505,0.004548,-4.863166,28.201456,374.124268
121,0,0.004654,-0.002446,0.004586,-4.867223,28.187332,374.094818
122,0,0.005164,-0.002555,0.004593,-4.885467,28.176416,374.101868
123,0,0.004757,-0.002432,0.004633,-4.892792,28.191200,374.136688
124,0,0.004530,-0.002485,0.004650,-4.894721,28.195984,374.154541
125,0,0.004881,-0.002519,0.004605,-4.896984,28.197714,374.161804
126,0,0.004602,-0.002437,0.004539,-4.887718,28.191765,374.138428
127,0,0.004762,-0.002579,0.004564,-4.876095,28.183138,374.120453
128,0,0.004934,-0.002544,0.004492,-4.881412,28.181234,374.120209
129,0,0.004557,-0.002531,0.004515,-4.885118,28.177399,374.129028
130,0,0.004821,-0.002396,0.004464,-4.880001,28.174381,374.139465
131,0,0.004834,-0.002478,0.004435,-4.884214,28.176369,374.144318
132,0,0.004756,-0.002511,0.004418,-4.868043,28.167881,374.126740
133,0,0.004847,-0.002448,0.004352,-4.842871,28.161491,374.116821
134,0,0.004543,-0.002414,0.004350,-4.836676,28.158985,374.114899
135,0,0.004667,-0.002445,0.004441,-4.829045,28.162420,374.122101
136,0,0.004560,-0.002500,0.004391,-4.828097,28.163309,374.135406
137,0,0.004872,-0.002415,0.004413,-4.839795,28.169155,374.153137
138,0,0.004880,-0.002532,0.004416,-4.861699,28.166342,374.145538
139,0,0.004987,-0.002529,0.004459,-4.877046,28.164925,374.111481
140,0,0.004410,-0.002536,0.004474,-4.861773,28.166368,374.074463
141,0,0.004524,-0.002499,0.004525,-4.819510,28.154621,374.064636
142,0,0.004736,-0.002488,0.004511,-4.777960,28.146969,374.110779
143,0,0.004765,-0.002488,0.004554,-4.785753,28.146069,374.134857
144,0,0.004980,-0.002419,0.004594,-4.826086,28.147072,374.112183
145,0,0.004914,-0.002455,0.004586,-4.864656,28.158344,374.091125
146,0,0.004550,-0.002385,0.004593,-4.857431,28.180054,374.132507
147,0,0.004252,-0.002517,0.004645,-4.821338,28.180389,374.158752
148,0,0.004799,-0.002503,0.004609,-4.804839,28.175085,374.162933
149,0,0.004595,-0.002518,0.004618,-4.804218,28.149488,374.125244
150,0,0.004807,-0.002420,0.004519,-4.832169,28.139297,374.079559
151,0,0.004948,-0.002453,0.004535,-4.859882,28.158001,374.077209
152,0,0.004633,-0.002453,0.004495,-4.892292,28.184132,374.113434
153,0,0.004442,-0.002453,0.004464,-4.890800,28.196125,374.161560
154,0,0.004215,-0.002450,0.004407,-4.857522,28.190350,374.170380
155,0,0.004803,-0.002496,0.004444,-4.836107,28.184069,374.161987
156,0,0.004559,-0.002580,0.004472,-4.841901,28.179365,374.147888
157,0,0.004825,-0.002501,0.004468,-4.870383,28.186647,374.114777
158,0,0.004415,-0.002453,0.004445,-4.901632,28.193373,374.086151
159,0,0.004619,-0.002469,0.004465,-4.914037,28.196701,374.107880
160,0,0.004780,-0.002482,0.004519,-4.895857,28.196327,374.158875
161,0,0.004709,-0.002501,0.004571,-4.854125,28.192476,374.193542
162,0,0.004727,-0.002534,0.004616,-4.852994,28.182318,374.168976
163,0,0.004848,-0.002492,0.004635,-4.872317,28.183544,374.127197
164,0,0.004871,-0.002449,0.004646,-4.900880,28.189146,374.111389
165,0,0.004580,-0.002411,0.004613,-4.916501,28.204279,374.135773
166,0,0.004573,-0.002471,0.004649,-4.893846,28.209150,374.156372
167,0,0.004507,-0.002525,0.004637,-4.854071,28.188602,374.142151
168,0,0.004664,-0.002466,0.004589,-4.819173,28.176643,374.108337
169,0,0.004705,-0.002541,0.004575,-4.832929,28.183084,374.092133
170,0,0.004464,-0.002522,0.004520,-4.848469,28.187859,374.126648
171,0,0.004630,-0.002534,0.004501,-4.878389,28.211506,374.173431
172,0,0.004602,-0.002493,0.004473,-4.889553,28.219810,374.187714
173,0,0.004713,-0.002396,0.004395,-4.867292,28.211147,374.152863
174,0,0.004691,-0.002500,0.004446,-4.836947,28.190853,374.117035
175,0,0.004621,-0.002465,0.004409,-4.810380,28.179585,374.101685
176,0,0.004755,-0.002495,0.004433,-4.801654,28.177811,374.117188
177,0,0.005026,-0.002527,0.004418,-4.822327,28.191032,374.134247
178,0,0.004867,-0.002478,0.004433,-4.854142,28.190025,374.132080
179,0,0.004483,-0.002541,0.004531,-4.875967,28.198286,374.151489
180,0,0.004516,-0.002506,0.004539,-4.858983,28.192041,374.148224
181,0,0.004361,-0.002436,0.004533,-4.831979,28.183840,374.126526
182,0,0.004875,-0.002540,0.004569,-4.809417,28.158373,374.077026
183,0,0.004911,-0.002507,0.004552,-4.805543,28.168716,374.069336
184,0,0.004771,-0.002510,0.004557,-4.826503,28.178272,374.120667
185,0,0.004758,-0.002449,0.004595,-4.850981,28.199320,374.182343
186,0,0.004455,-0.002359,0.004511,-4.869717,28.201899,374.180847
187,0,0.004851,-0.002468,0.004558,-4.852769,28.186201,374.129028
188,0,0.005118,-0.002491,0.004527,-4.834439,28.159313,374.061310
189,0,0.004890,-0.002512,0.004515,-4.804327,28.163071,374.055389
190,0,0.004641,-0.002506,0.004476,-4.808742,28.170000,374.087494
191,0,0.004345,-0.002410,0.004439,-4.842312,28.196516,374.160980
192,0,0.004433,-0.002446,0.004472,-4.871863,28.206247,374.195007
193,0,0.004848,-0.002489,0.004406,-4.872479,28.198753,374.175201
194,0,0.004926,-0.002437,0.004402,-4.853017,28.190775,374.142059
195,0,0.004773,-0.002397,0.004410,-4.822107,28.169331,374.087158
196,0,0.004799,-0.002509,0.004389,-4.817363,28.175852,374.068848
197,0,0.004914,-0.002439,0.004376,-4.843298,28.186707,374.068634
198,0,0.004537,-0.002470,0.004348,-4.877175,28.191559,374.115753
199,0,0.004526,-0.002421,0.004435,-4.872703,28.195114,374.178528
200,0,0.004799,-0.002502,0.004392,-4.872534,28.195387,374.206879
201,0,0.004959,-0.002603,0.004475,-4.854191,28.189011,374.161713
202,0,0.004405,-0.002424,0.004498,-4.839373,28.184132,374.103668
203,0,0.004518,-0.002463,0.004580,-4.828073,28.184378,374.077301
204,0,0.004696,-0.002378,0.004565,-4.849557,28.189856,374.093170
205,0,0.005012,-0.002471,0.004616,-4.861073,28.193848,374.134216
206,0,0.004910,-0.002478,0.004616,-4.871929,28.199867,374.165802
207,0,0.004772,-0.002499,0.004655,-4.853279,28.195215,374.168823
208,0,0.004791,-0.002561,0.004592,-4.822795,28.202600,374.152588
209,0,0.004697,-0.002410,0.004595,-4.814946,28.192059,374.119110
210,0,0.004918,-0.002408,0.004589,-4.815920,28.185963,374.096832
211,0,0.004965,-0.002393,0.004516,-4.836934,28.192856,374.121521
212,0,0.004822,-0.002493,0.004496,-4.850704,28.203123,374.135437
213,0,0.004589,-0.002426,0.004474,-4.829262,28.215664,374.157043
214,0,0.004575,-0.002585,0.004487,-4.806579,28.214705,374.129181
215,0,0.004485,-0.002507,0.004432,-4.792851,28.204538,374.120819
216,0,0.004726,-0.002338,0.004410,-4.805933,28.202982,374.101776
217,0,0.004495,-0.002450,0.004411,-4.823577,28.204796,374.122406
218,0,0.004840,-0.002438,0.004422,-4.832456,28.218382,374.156586
219,0,0.004545,-0.002508,0.004364,-4.832200,28.220535,374.177032
220,0,0.004733,-0.002420,0.004387,-4.816805,28.210266,374.148285
221,0,0.004737,-0.002468,0.004370,-4.812656,28.200912,374.118286
222,0,0.004856,-0.002485,0.004393,-4.812794,28.194761,374.087402
223,0,0.004551,-0.002404,0.004452,-4.830917,28.205732,374.099457
224,0,0.004497,-0.002464,0.004424,-4.847213,28.219194,374.131256
225,0,0.004509,-0.002484,0.004536,-4.863809,28.229404,374.171204
226,0,0.004467,-0.002489,0.004526,-4.863971,28.234831,374.192627
227,0,0.004734,-0.002477,0.004544,-4.845638,28.217907,374.169037
228,0,0.004693,-0.002376,0.004546,-4.827094,28.198637,374.115051
229,0,0.004670,-0.002413,0.004578,-4.826488,28.190987,374.082458
230,0,0.004655,-0.002382,0.004582,-4.838982,28.195553,374.083679
231,0,0.004969,-0.002462,0.004540,-4.861320,28.206957,374.125946
232,0,0.004727,-0.002445,0.004545,-4.878468,28.212759,374.162445
233,0,0.004482,-0.002475,0.004512,-4.879498,28.212967,374.184113
234,0,0.004813,-0.002469,0.004552,-4.855576,28.202423,374.152161
235,0,0.004623,-0.002469,0.004517,-4.849221,28.194227,374.121002
236,0,0.004327,-0.002484,0.004509,-4.846842,28.193268,374.113647
237,0,0.004740,-0.002414,0.004531,-4.851633,28.194906,374.134399
238,0,0.004428,-0.002437,0.004470,-4.868960,28.195423,374.147552
239,0,0.004569,-0.002463,0.004579,-4.864765,28.200003,374.152161
240,0,0.004772,-0.002451,0.004540,-4.846032,28.178377,374.135437
241,0,0.004528,-0.002428,0.004573,-4.835437,28.169228,374.104492
242,0,0.004618,-0.002419,0.004549,-4.819376,28.163685,374.105469
243,0,0.004664,-0.002407,0.004565,-4.831830,28.166874,374.135132
244,0,0.004676,-0.002516,0.004571,-4.846202,28.175713,374.154724
245,0,0.004569,-0.002531,0.004547,-4.855064,28.177082,374.162231
246,0,0.004906,-0.002460,0.004512,-4.852730,28.174072,374.151367
247,0,0.004781,-0.002400,0.004526,-4.842522,28.162119,374.119629
248,0,0.004544,-0.002422,0.004544,-4.829036,28.149673,374.092255
249,0,0.005021,-0.002431,0.004555,-4.826203,28.154781,374.106384
250,0,0.004926,-0.002474,0.004514,-4.829657,28.159540,374.123444
251,0,0.005062,-0.002424,0.004564,-4.839301,28.169912,374.158569
252,0,0.004502,-0.002546,0.004532,-4.841435,28.174921,374.159576
253,0,0.004612,-0.002415,0.004516,-4.844055,28.172804,374.124207
254,0,0.004725,-0.002374,0.004470,-4.840263,28.166918,374.116425
255,0,0.004838,-0.002539,0.004516,-4.836210,28.164375,374.119446
256,0,0.004527,-0.002449,0.004567,-4.838455,28.168055,374.149506
257,0,0.004799,-0.002488,0.004526,-4.844780,28.174944,374.154938
258,0,0.004640,-0.002488,0.004515,-4.850412,28.187767,374.149109
259,0,0.004595,-0.002486,0.004577,-4.865562,28.189342,374.146484
260,0,0.004555,-0.002489,0.004510,-4.851181,28.184198,374.133026
261,0,0.004848,-0.002441,0.004575,-4.842994,28.176352,374.131073
262,0,0.005004,-0.002479,0.004529,-4.849139,28.182465,374.132721
263,0,0.004581,-0.002481,0.004548,-4.847900,28.189453,374.134308
264,0,0.004489,-0.002463,0.004501,-4.853106,28.198864,374.134705
265,0,0.004416,-0.002480,0.004535,-4.842117,28.203352,374.151184
266,0,0.004689,-0.002470,0.004499,-4.838769,28.200821,374.139832
267,0,0.004822,-0.002525,0.004511,-4.833108,28.189896,374.129150
268,0,0.004876,-0.002399,0.004463,-4.821289,28.187393,374.130371
269,0,0.004681,-0.002510,0.004482,-4.821243,28.200897,374.136078
270,0,0.004808,-0.002472,0.004497,-4.825910,28.206589,374.147156
271,0,0.004430,-0.002448,0.004514,-4.831811,28.215782,374.146912
272,0,0.004496,-0.002404,0.004429,-4.832547,28.211794,374.152313
273,0,0.004632,-0.002456,0.004498,-4.818200,28.200600,374.130463
274,0,0.004890,-0.002423,0.004410,-4.806285,28.191765,374.111847
275,0,0.004698,-0.002426,0.004405,-4.798131,28.190269,374.105194
276,0,0.004894,-0.002425,0.004436,-4.804511,28.203186,374.111755
277,0,0.004377,-0.002446,0.004365,-4.822171,28.216728,374.132965
278,0,0.004433,-0.002437,0.004417,-4.821435,28.222980,374.158997
279,0,0.004502,-0.002492,0.004473,-4.826552,28.227337,374.165161
280,0,0.004451,-0.002542,0.004463,-4.813216,28.208235,374.134918
281,0,0.004734,-0.002489,0.004483,-4.810886,28.192225,374.107849
282,0,0.004659,-0.002443,0.004483,-4.806136,28.185616,374.090179
283,0,0.004694,-0.002521,0.004560,-4.805796,28.178230,374.103149
284,0,0.004786,-0.002493,0.004573,-4.819023,28.182154,374.141052
285,0,0.004774,-0.002433,0.004605,-4.826857,28.186235,374.164276
286,0,0.004431,-0.002484,0.004579,-4.833591,28.186420,374.167511
287,0,0.004824,-0.002415,0.004615,-4.830304,28.177610,374.134369
288,0,0.004735,-0.002352,0.004658,-4.829945,28.173401,374.113373
289,0,0.004829,-0.002470,0.004597,-4.828749,28.167057,374.112091
290,0,0.004843,-0.002519,0.004542,-4.847763,28.168430,374.129547
291,0,0.004803,-0.002496,0.004613,-4.845363,28.159058,374.144775
292,0,0.004680,-0.002445,0.004526,-4.862811,28.158936,374.147980
293,0,0.004800,-0.002484,0.004460,-4.848020,28.154795,374.139832
294,0,0.004748,-0.002455,0.004468,-4.844922,28.143446,374.122528
295,0,0.004664,-0.002480,0.004445,-4.845794,28.146532,374.113861
296,0,0.004522,-0.002520,0.004362,-4.845584,28.147749,374.115906
297,0,0.004780,-0.002561,0.004402,-4.866407,28.156443,374.139191
298,0,0.004524,-0.002583,0.004375,-4.868804,28.159000,374.167664
299,0,0.004596,-0.002487,0.004422,-4.873567,28.165419,374.170959
300,0,0.004942,-0.002512,0.004528,-4.859756,28.159954,374.137421
301,0,0.004736,-0.002469,0.004512,-4.856802,28.149584,374.108551
302,0,0.004825,-0.002421,0.004554,-4.851323,28.147615,374.099396
303,0,0.004790,-0.002529,0.004551,-4.855162,28.148298,374.125671
304,0,0.004911,-0.002506,0.004576,-4.848521,28.162308,374.139862
305,0,0.004860,-0.002448,0.004545,-4.853446,28.174627,374.153259
306,0,0.004702,-0.002489,0.004561,-4.848330,28.170992,374.140381
307,0,0.004636,-0.002442,0.004482,-4.835525,28.181528,374.140839
308,0,0.004845,-0.002558,0.004567,-4.824080,28.193398,374.138092
309,0,0.004581,-0.002519,0.004521,-4.824694,28.193441,374.128998
310,0,0.004691,-0.002438,0.004494,-4.827517,28.201883,374.112091
311,0,0.004361,-0.002430,0.004435,-4.829550,28.205090,374.125580
312,0,0.004767,-0.002413,0.004427,-4.822938,28.215170,374.131775
313,0,0.004604,-0.002487,0.004403,-4.820843,28.206120,374.132019
314,0,0.004791,-0.002587,0.004444,-4.821043,28.206629,374.131927
315,0,0.004624,-0.002491,0.004436,-4.816206,28.209457,374.125977
316,0,0.004569,-0.002455,0.004388,-4.827863,28.222290,374.135956
317,0,0.004534,-0.002461,0.004423,-4.824687,28.222828,374.140472
318,0,0.004660,-0.002450,0.004463,-4.838905,28.211699,374.143585
319,0,0.004399,-0.002517,0.004438,-4.826993,28.213526,374.135193
320,0,0.004827,-0.002439,0.004438,-4.825165,28.215010,374.129913
321,0,0.004321,-0.002449,0.004482,-4.833144,28.211475,374.117126
322,0,0.004509,-0.002465,0.004521,-4.845187,28.213699,374.131500
323,0,0.004248,-0.002401,0.004506,-4.839211,28.211967,374.140137
324,0,0.004270,-0.002451,0.004557,-4.840058,28.208784,374.133392
325,0,0.004536,-0.002449,0.004543,-4.840806,28.198473,374.137451
326,0,0.004746,-0.002465,0.004633,-4.834982,28.185137,374.130493
327,0,0.004584,-0.002494,0.004589,-4.840203,28.177507,374.115479
328,0,0.005034,-0.002433,0.004570,-4.850031,28.177683,374.120361
329,0,0.004766,-0.002477,0.004545,-4.859214,28.172035,374.133301
330,0,0.004482,-0.002475,0.004635,-4.863017,28.168766,374.149963
331,0,0.004564,-0.002521,0.004603,-4.863189,28.164503,374.149261
332,0,0.004609,-0.002492,0.004634,-4.858598,28.152285,374.141357
333,0,0.004881,-0.002533,0.004570,-4.852924,28.145294,374.144379
334,0,0.004808,-0.002535,0.004537,-4.851609,28.138105,374.126526
335,0,0.004780,-0.002485,0.004556,-4.855053,28.140774,374.123260
336,0,0.004827,-0.002481,0.004579,-4.849947,28.143240,374.134369
337,0,0.004513,-0.002465,0.004584,-4.839482,28.137712,374.147278
338,0,0.004957,-0.002551,0.004569,-4.850176,28.134724,374.138489
339,0,0.004715,-0.002432,0.004561,-4.848848,28.128632,374.144073
340,0,0.004759,-0.002457,0.004548,-4.841363,28.124380,374.132629
341,0,0.004853,-0.002491,0.004551,-4.828677,28.136618,374.148132
342,0,0.004603,-0.002441,0.004542,-4.820193,28.140463,374.134857
343,0,0.004777,-0.002401,0.004527,-4.819002,28.147934,374.135406
344,0,0.004589,-0.002443,0.004574,-4.812808,28.148533,374.133514
345,0,0.004375,-0.002434,0.004565,-4.817364,28.161194,374.119446
346,0,0.004817,-0.002404,0.004522,-4.810995,28.161055,374.128967
347,0,0.004649,-0.002421,0.004479,-4.806260,28.162628,374.130798
348,0,0.004391,-0.002540,0.004505,-4.803231,28.178608,374.143188
349,0,0.004404,-0.002529,0.004533,-4.801213,28.190552,374.143799
350,0,0.004356,-0.002538,0.004455,-4.798998,28.197191,374.143677
351,0,0.004140,-0.002424,0.004480,-4.795118,28.192593,374.125977
352,0,0.004353,-0.002394,0.004417,-4.792918,28.193886,374.109192
353,0,0.004385,-0.002415,0.004496,-4.798062,28.199850,374.110413
354,0,0.004750,-0.002358,0.004479,-4.799223,28.208115,374.127167
355,0,0.004872,-0.002481,0.004493,-4.802871,28.209475,374.142090
356,0,0.004747,-0.002469,0.004504,-4.814442,28.219170,374.143555
357,0,0.004419,-0.002450,0.004485,-4.818153,28.221668,374.147308
358,0,0.004398,-0.002416,0.004461,-4.830072,28.224846,374.133148
359,0,0.004386,-0.002398,0.004510,-4.833688,28.219015,374.138947
360,0,0.004377,-0.002427,0.004493,-4.835788,28.218321,374.128296
361,0,0.004416,-0.002374,0.004474,-4.836112,28.222971,374.141846
362,0,0.004301,-0.002496,0.004517,-4.845334,28.228409,374.132324
363,0,0.004750,-0.002505,0.004506,-4.853769,28.218683,374.129059
364,0,0.004685,-0.002473,0.004567,-4.863883,28.211960,374.129425
365,0,0.004931,-0.002483,0.004530,-4.863215,28.216091,374.142365
366,0,0.004491,-0.002455,0.004535,-4.871339,28.213390,374.144287
367,0,0.004269,-0.002434,0.004584,-4.862658,28.208801,374.152222
368,0,0.004573,-0.002478,0.004564,-4.860638,28.202873,374.139984
369,0,0.004887,-0.002459,0.004553,-4.866326,28.198814,374.144684
370,0,0.004627,-0.002418,0.004587,-4.866817,28.191389,374.136322
371,0,0.004941,-0.002401,0.004548,-4.868183,28.182638,374.128937
372,0,0.004529,-0.002509,0.004586,-4.861597,28.177998,374.139435
373,0,0.004675,-0.002381,0.004520,-4.861506,28.172729,374.143127
374,0,0.004573,-0.002460,0.004564,-4.858531,28.169212,374.126862
375,0,0.004584,-0.002453,0.004524,-4.845783,28.160980,374.122681
376,0,0.004656,-0.002486,0.004607,-4.846739,28.152000,374.133392
377,0,0.004910,-0.002479,0.004497,-4.848753,28.143618,374.138855
378,0,0.005098,-0.002443,0.004535,-4.850024,28.146902,374.150391
379,0,0.004819,-0.002475,0.004509,-4.850636,28.146534,374.145691
380,0,0.004876,-0.002543,0.004524,-4.829605,28.146505,374.141846
381,0,0.004577,-0.002490,0.004503,-4.818616,28.144022,374.124847
382,0,0.004562,-0.002462,0.004521,-4.810992,28.145386,374.116974
383,0,0.004647,-0.002402,0.004442,-4.810320,28.142952,374.115906
384,0,0.004691,-0.002480,0.004485,-4.818745,28.144613,374.136414
