Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
87,0,-0.040959,0.015908,-0.093122,313.910431,84.034782,367.917511
88,0,-0.040895,0.015949,-0.093116,313.907288,84.036522,367.912567
89,0,-0.041039,0.015856,-0.093073,313.898132,84.039215,367.918030
90,0,-0.040909,0.016011,-0.093100,313.882812,84.047676,367.919128
91,0,-0.041113,0.015898,-0.093065,313.893311,84.050217,367.902466
92,0,-0.041131,0.015895,-0.092989,313.894501,84.059601,367.912323
93,0,-0.041226,0.015958,-0.093086,313.907959,84.059563,367.915649
94,0,-0.040855,0.015969,-0.093056,313.893219,84.059242,367.915131
95,0,-0.041135,0.015916,-0.093010,313.905151,84.058296,367.913605
96,0,-0.040905,0.015987,-0.093013,313.900299,84.065201,367.916992
97,0,-0.041046,0.015959,-0.093022,313.895447,84.062416,367.922211
98,0,-0.040838,0.015986,-0.093034,313.902924,84.060516,367.922150
99,0,-0.040922,0.015946,-0.093096,313.904236,84.060669,367.909485
100,0,-0.041096,0.015893,-0.093053,313.901031,84.062836,367.908447
101,0,-0.041018,0.015918,-0.093063,313.892151,84.062965,367.917786
102,0,-0.041077,0.015889,-0.093116,313.883209,84.063599,367.920776
103,0,-0.041058,0.015938,-0.093170,313.890778,84.062057,367.923492
104,0,-0.041024,0.015957,-0.093089,313.892517,84.066498,367.917633
105,0,-0.041103,0.016001,-0.093123,313.898376,84.061356,367.900635
106,0,-0.041216,0.015950,-0.093133,313.888489,84.053070,367.910522
107,0,-0.040843,0.015915,-0.093106,313.886963,84.056244,367.921722
108,0,-0.040828,0.015830,-0.093152,313.877502,84.055878,367.936768
109,0,-0.040979,0.015911,-0.093127,313.883728,84.055000,367.911560
110,0,-0.040943,0.015939,-0.093077,313.902985,84.054108,367.912720
111,0,-0.041090,0.015975,-0.093091,313.900177,84.047783,367.907593
112,0,-0.040884,0.015918,-0.093001,313.893555,84.042152,367.924591
113,0,-0.040802,0.015964,-0.093006,313.890625,84.053673,367.930115
114,0,-0.040999,0.016018,-0.093033,313.884766,84.057114,367.941010
115,0,-0.041220,0.015898,-0.093008,313.898132,84.047989,367.920013
116,0,-0.041046,0.015895,-0.092965,313.908142,84.048065,367.903656
117,0,-0.040962,0.015916,-0.092977,313.918915,84.045250,367.902710
118,0,-0.041388,0.015974,-0.092996,313.913025,84.040886,367.908539
119,0,-0.040997,0.015954,-0.093024,313.905396,84.044930,367.915924
120,0,-0.040704,0.015916,-0.092992,313.911835,84.043236,367.919556
121,0,-0.040830,0.015903,-0.093066,313.921173,84.045830,367.918091
122,0,-0.041054,0.015871,-0.093082,313.914612,84.040367,367.927673
123,0,-0.040810,0.015895,-0.093112,313.913574,84.047516,367.917053
124,0,-0.041050,0.015960,-0.093086,313.917633,84.045937,367.901642
125,0,-0.041177,0.015903,-0.093059,313.912201,84.052818,367.896301
126,0,-0.041103,0.016000,-0.093098,313.916260,84.047272,367.902588
