Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.002126,-0.007880,-0.018264,-3.380527,50.540329,373.920135
2,0,0.001901,-0.007986,-0.018221,-3.382530,50.541958,373.915466
3,0,0.002040,-0.007878,-0.018222,-3.367786,50.540184,373.916565
4,0,0.002154,-0.007848,-0.018236,-3.372103,50.547592,373.926422
5,0,0.001996,-0.007903,-0.018244,-3.382183,50.551399,373.928894
6,0,0.001775,-0.007867,-0.018253,-3.386953,50.564167,373.944153
7,0,0.002271,-0.007907,-0.018214,-3.383196,50.570824,373.935150
8,0,0.001785,-0.007882,-0.018155,-3.382891,50.566727,373.911957
9,0,0.001757,-0.007848,-0.018198,-3.371762,50.565773,373.899384
10,0,0.002135,-0.007861,-0.018106,-3.378469,50.570229,373.905212
11,0,0.001965,-0.007862,-0.018127,-3.382217,50.568787,373.906952
12,0,0.002155,-0.007936,-0.018091,-3.387807,50.583282,373.946686
13,0,0.001987,-0.007911,-0.018058,-3.386604,50.596115,373.942505
14,0,0.001872,-0.007878,-0.018110,-3.383058,50.597206,373.932983
15,0,0.001916,-0.007883,-0.018145,-3.362650,50.588135,373.910675
16,0,0.001819,-0.007900,-0.018170,-3.355110,50.587940,373.912750
17,0,0.002058,-0.007803,-0.018174,-3.352775,50.588539,373.916443
18,0,0.001728,-0.007839,-0.018134,-3.370534,50.601532,373.927795
19,0,0.001769,-0.007887,-0.018167,-3.366258,50.604324,373.943573
20,0,0.002030,-0.007926,-0.018220,-3.356003,50.600739,373.920929
21,0,0.001534,-0.007849,-0.018214,-3.338218,50.601379,373.905487
22,0,0.001876,-0.007758,-0.018270,-3.314825,50.601627,373.912354
23,0,0.001904,-0.007791,-0.018278,-3.323862,50.600578,373.904785
24,0,0.001929,-0.007848,-0.018283,-3.324662,50.598492,373.917084
25,0,0.001999,-0.007817,-0.018322,-3.329224,50.599789,373.924835
26,0,0.001824,-0.007905,-0.018337,-3.334163,50.594032,373.933868
27,0,0.002082,-0.007889,-0.018333,-3.320825,50.591984,373.929047
28,0,0.001849,-0.007813,-0.018291,-3.313802,50.583374,373.909790
29,0,0.001934,-0.007815,-0.018335,-3.297468,50.577099,373.897308
30,0,0.001766,-0.007845,-0.018318,-3.315696,50.579720,373.903564
31,0,0.001850,-0.007780,-0.018285,-3.312463,50.582672,373.911591
32,0,0.001913,-0.007864,-0.018297,-3.325664,50.579704,373.908722
33,0,0.002045,-0.007897,-0.018272,-3.311692,50.577549,373.918671
34,0,0.001648,-0.007865,-0.018244,-3.303378,50.575500,373.922089
35,0,0.001911,-0.007901,-0.018171,-3.299027,50.573868,373.923279
36,0,0.001812,-0.007813,-0.018186,-3.297812,50.569454,373.918732
37,0,0.001847,-0.007812,-0.018206,-3.308667,50.575603,373.919800
38,0,0.002043,-0.007750,-0.018219,-3.330812,50.576107,373.911652
39,0,0.001929,-0.007915,-0.018139,-3.338238,50.576939,373.911591
40,0,0.002035,-0.007838,-0.018166,-3.324478,50.569221,373.915955
41,0,0.001752,-0.007813,-0.018180,-3.313905,50.569515,373.917694
42,0,0.002200,-0.007848,-0.018203,-3.325150,50.574348,373.928772
43,0,0.001932,-0.007832,-0.018198,-3.333106,50.569782,373.911011
44,0,0.001815,-0.007884,-0.018252,-3.348068,50.585350,373.913635
45,0,0.002066,-0.007860,-0.018263,-3.362422,50.579788,373.919861
46,0,0.002212,-0.007880,-0.018317,-3.365959,50.581074,373.916016
47,0,0.002134,-0.007879,-0.018348,-3.354960,50.590164,373.928558
48,0,0.001887,-0.007881,-0.018386,-3.348449,50.587402,373.918396
49,0,0.001994,-0.007848,-0.018397,-3.340979,50.593319,373.902893
50,0,0.001919,-0.007843,-0.018357,-3.351713,50.588303,373.913574
51,0,0.002091,-0.007874,-0.018321,-3.354317,50.595276,373.930237
52,0,0.002006,-0.007934,-0.018287,-3.358918,50.603924,373.953247
53,0,0.002081,-0.007872,-0.018242,-3.343396,50.600227,373.948334
54,0,0.002127,-0.007921,-0.018268,-3.336853,50.606785,373.928253
55,0,0.001937,-0.007911,-0.018205,-3.326838,50.605423,373.914703
56,0,0.001960,-0.007835,-0.018171,-3.331363,50.607540,373.908203
57,0,0.001970,-0.007839,-0.018182,-3.337231,50.609329,373.917023
58,0,0.001957,-0.007932,-0.018186,-3.345465,50.617165,373.934967
59,0,0.002007,-0.007907,-0.018202,-3.330958,50.615582,373.925323
60,0,0.002001,-0.007866,-0.018196,-3.316777,50.619640,373.915131
61,0,0.001815,-0.007832,-0.018234,-3.310445,50.618534,373.915192
62,0,0.001985,-0.007846,-0.018235,-3.304387,50.610706,373.914612
63,0,0.001974,-0.007859,-0.018241,-3.303075,50.618576,373.933472
64,0,0.001615,-0.007890,-0.018302,-3.306036,50.623482,373.933594
65,0,0.001843,-0.007846,-0.018312,-3.312220,50.625263,373.925812
66,0,0.001819,-0.007816,-0.018377,-3.309988,50.622360,373.910065
67,0,0.001940,-0.007811,-0.018472,-3.311985,50.624416,373.899475
68,0,0.001737,-0.008019,-0.018428,-3.321099,50.606899,373.898041
69,0,0.001693,-0.007922,-0.018465,-3.310566,50.613945,373.919556
70,0,0.001744,-0.007851,-0.018459,-3.310011,50.615620,373.940369
71,0,0.001917,-0.007826,-0.018469,-3.318594,50.622768,373.949341
72,0,0.001856,-0.007810,-0.018444,-3.325508,50.614594,373.934418
73,0,0.001905,-0.007920,-0.018414,-3.335333,50.610306,373.921997
74,0,0.002279,-0.007894,-0.018413,-3.333957,50.609352,373.905029
75,0,0.001827,-0.007903,-0.018291,-3.319597,50.592838,373.903351
76,0,0.002210,-0.007923,-0.018258,-3.320064,50.597519,373.912842
77,0,0.001982,-0.007792,-0.018269,-3.327442,50.594048,373.931000
78,0,0.001950,-0.007882,-0.018204,-3.339632,50.607407,373.948395
79,0,0.001845,-0.007864,-0.018220,-3.337548,50.605167,373.942657
80,0,0.001805,-0.007934,-0.018162,-3.330915,50.593418,373.931305
81,0,0.002045,-0.007853,-0.018203,-3.323021,50.590855,373.906128
82,0,0.001996,-0.007946,-0.018163,-3.317870,50.583931,373.911560
83,0,0.001773,-0.007838,-0.018272,-3.315062,50.582798,373.917267
84,0,0.002040,-0.007929,-0.018293,-3.325768,50.590172,373.921204
85,0,0.001788,-0.007880,-0.018265,-3.318937,50.601048,373.933014
86,0,0.001816,-0.007861,-0.018302,-3.317159,50.602650,373.936554
87,0,0.002210,-0.007836,-0.018376,-3.304725,50.600815,373.943024
88,0,0.001827,-0.007864,-0.018403,-3.311551,50.597439,373.920441
89,0,0.002022,-0.007952,-0.018400,-3.313544,50.601562,373.912048
90,0,0.002051,-0.007872,-0.018427,-3.308881,50.604038,373.911316
91,0,0.001966,-0.007850,-0.018407,-3.304977,50.604412,373.917480
92,0,0.001847,-0.007780,-0.018465,-3.293272,50.616901,373.930237
