Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
85,0,-0.002430,0.005246,-0.002509,-8.779465,18.222094,325.037476
86,0,-0.002372,0.005312,-0.002455,-8.784131,18.220081,325.037750
87,0,-0.002308,0.005264,-0.002416,-8.787354,18.219839,325.048767
88,0,-0.002290,0.005280,-0.002382,-8.796744,18.226530,325.048065
89,0,-0.002571,0.005361,-0.002421,-8.793709,18.221371,325.027130
90,0,-0.002167,0.005299,-0.002400,-8.788492,18.223661,325.011658
91,0,-0.002480,0.005232,-0.002424,-8.790384,18.222540,325.012299
92,0,-0.002521,0.005226,-0.002389,-8.777176,18.226133,325.027863
93,0,-0.002306,0.005266,-0.002426,-8.780847,18.230434,325.044586
94,0,-0.002399,0.005292,-0.002488,-8.783885,18.230616,325.045868
95,0,-0.002222,0.005341,-0.002510,-8.785540,18.235643,325.045471
96,0,-0.002682,0.005237,-0.002525,-8.781529,18.235588,325.047638
97,0,-0.002343,0.005273,-0.002582,-8.770748,18.233625,325.042755
98,0,-0.002502,0.005269,-0.002573,-8.751569,18.235373,325.032654
99,0,-0.002555,0.005227,-0.002576,-8.748632,18.234539,325.022217
100,0,-0.002373,0.005340,-0.002589,-8.749590,18.239559,325.023346
101,0,-0.002344,0.005374,-0.002585,-8.762292,18.240416,325.022400
102,0,-0.002268,0.005332,-0.002531,-8.759224,18.241814,325.037140
103,0,-0.002352,0.005382,-0.002453,-8.754846,18.239771,325.045349
104,0,-0.002057,0.005300,-0.002460,-8.739220,18.243593,325.036469
105,0,-0.002243,0.005359,-0.002470,-8.723849,18.233480,325.030334
106,0,-0.002323,0.005342,-0.002503,-8.727027,18.235027,325.028046
107,0,-0.002296,0.005303,-0.002405,-8.729597,18.245993,325.037415
108,0,-0.002200,0.005292,-0.002456,-8.735281,18.244020,325.034119
109,0,-0.002044,0.005377,-0.002427,-8.735016,18.241590,325.037781
110,0,-0.002159,0.005343,-0.002522,-8.734539,18.236887,325.028107
111,0,-0.002575,0.005334,-0.002524,-8.731246,18.242586,325.030121
112,0,-0.002415,0.005265,-0.002563,-8.732961,18.239586,325.032410
113,0,-0.002545,0.005338,-0.002586,-8.743062,18.234838,325.040070
114,0,-0.002369,0.005236,-0.002533,-8.749303,18.236557,325.030487
115,0,-0.002098,0.005402,-0.002630,-8.738919,18.233198,325.018036
116,0,-0.002314,0.005350,-0.002577,-8.745336,18.228573,325.020691
117,0,-0.002203,0.005400,-0.002604,-8.744018,18.230585,325.019714
118,0,-0.002273,0.005388,-0.002587,-8.745970,18.224075,325.022430
119,0,-0.002292,0.005289,-0.002594,-8.746560,18.224855,325.041016
120,0,-0.002486,0.005226,-0.002522,-8.758574,18.218094,325.041321
121,0,-0.002440,0.005280,-0.002573,-8.766211,18.221550,325.043365
122,0,-0.002395,0.005299,-0.002466,-8.767533,18.216862,325.045746
123,0,-0.002521,0.005351,-0.002419,-8.764102,18.217625,325.035980
124,0,-0.002372,0.005285,-0.002438,-8.758730,18.215883,325.020142
125,0,-0.002269,0.005395,-0.002466,-8.748876,18.213621,325.022064
126,0,-0.002415,0.005371,-0.002486,-8.766728,18.210960,325.031525
127,0,-0.002053,0.005363,-0.002432,-8.768657,18.218342,325.037140
128,0,-0.002405,0.005305,-0.002517,-8.780613,18.212093,325.034454
129,0,-0.002423,0.005289,-0.002567,-8.787174,18.221680,325.034515
130,0,-0.002039,0.005358,-0.002565,-8.789051,18.220310,325.032410
131,0,-0.002473,0.005379,-0.002599,-8.784618,18.224251,325.032440
132,0,-0.002261,0.005297,-0.002653,-8.781697,18.221561,325.028687
133,0,-0.002513,0.005293,-0.002584,-8.781216,18.218702,325.034332
134,0,-0.002161,0.005245,-0.002617,-8.783792,18.227295,325.028076
135,0,-0.002264,0.005241,-0.002628,-8.786648,18.231432,325.032196
136,0,-0.001950,0.005244,-0.002510,-8.781043,18.236298,325.029694
137,0,-0.002573,0.005286,-0.002532,-8.789336,18.243973,325.045593
138,0,-0.002121,0.005297,-0.002459,-8.776147,18.242058,325.047913
139,0,-0.002511,0.005363,-0.002421,-8.766439,18.244843,325.055939
140,0,-0.002693,0.005421,-0.002401,-8.754163,18.241243,325.028870
141,0,-0.002474,0.005373,-0.002414,-8.748747,18.242926,325.003174
142,0,-0.002323,0.005329,-0.002369,-8.745074,18.240097,325.011871
143,0,-0.002577,0.005313,-0.002416,-8.743302,18.246397,325.015289
144,0,-0.002401,0.005335,-0.002446,-8.745112,18.247055,325.049957
145,0,-0.002140,0.005374,-0.002473,-8.722042,18.248150,325.044647
146,0,-0.002217,0.005462,-0.002545,-8.721931,18.244457,325.038727
147,0,-0.002063,0.005432,-0.002579,-8.716785,18.244242,325.029114
148,0,-0.002202,0.005401,-0.002629,-8.732993,18.247570,325.023224
149,0,-0.002436,0.005324,-0.002658,-8.735676,18.251034,325.029419
150,0,-0.002422,0.005362,-0.002675,-8.733719,18.244373,325.027130
151,0,-0.002143,0.005323,-0.002640,-8.722815,18.241508,325.022278
152,0,-0.002244,0.005452,-0.002642,-8.727564,18.240318,325.026978
153,0,-0.002315,0.005390,-0.002634,-8.739464,18.236265,325.021484
154,0,-0.002148,0.005385,-0.002613,-8.751783,18.237261,325.037842
155,0,-0.002266,0.005358,-0.002527,-8.759049,18.239420,325.032349
156,0,-0.002262,0.005239,-0.002461,-8.750923,18.238791,325.031250
157,0,-0.002475,0.005320,-0.002437,-8.746733,18.235037,325.032684
158,0,-0.002316,0.005365,-0.002408,-8.754128,18.235691,325.038879
159,0,-0.002657,0.005346,-0.002335,-8.760267,18.232477,325.025360
160,0,-0.002597,0.005300,-0.002352,-8.765941,18.228741,325.029755
161,0,-0.002594,0.005283,-0.002376,-8.775119,18.231253,325.039948
162,0,-0.002431,0.005310,-0.002435,-8.767625,18.225241,325.034058
163,0,-0.002096,0.005261,-0.002455,-8.761977,18.228325,325.052490
164,0,-0.002242,0.005443,-0.002529,-8.772941,18.219208,325.049408
165,0,-0.002452,0.005335,-0.002610,-8.772680,18.223089,325.043030
166,0,-0.002163,0.005340,-0.002694,-8.776778,18.225447,325.024261
167,0,-0.002786,0.005282,-0.002712,-8.771399,18.225708,325.011292
168,0,-0.002650,0.005205,-0.002711,-8.766158,18.223606,325.021820
169,0,-0.002314,0.005231,-0.002649,-8.763651,18.227430,325.041107
170,0,-0.002333,0.005244,-0.002639,-8.755389,18.219141,325.035156
171,0,-0.002474,0.005428,-0.002650,-8.756605,18.219746,325.041656
172,0,-0.002405,0.005415,-0.002565,-8.755205,18.223789,325.042572
173,0,-0.002414,0.005328,-0.002515,-8.749124,18.229412,325.038940
174,0,-0.002490,0.005299,-0.002435,-8.747227,18.218828,325.035736
175,0,-0.002369,0.005297,-0.002417,-8.736793,18.221714,325.037415
176,0,-0.002474,0.005252,-0.002359,-8.732609,18.223919,325.023407
177,0,-0.002666,0.005395,-0.002342,-8.732942,18.224380,325.009033
178,0,-0.002358,0.005335,-0.002352,-8.729239,18.229034,325.013763
179,0,-0.002301,0.005371,-0.002384,-8.734854,18.231808,325.035004
180,0,-0.001983,0.005320,-0.002393,-8.726017,18.237457,325.038879
181,0,-0.002285,0.005387,-0.002452,-8.721217,18.241688,325.044830
182,0,-0.002278,0.005388,-0.002523,-8.717299,18.235477,325.046234
183,0,-0.002120,0.005338,-0.002524,-8.712674,18.238113,325.023315
184,0,-0.002343,0.005295,-0.002536,-8.716672,18.236568,325.013885
185,0,-0.002409,0.005421,-0.002675,-8.717375,18.238249,325.007141
186,0,-0.002479,0.005416,-0.002637,-8.726958,18.244507,325.018768
187,0,-0.002221,0.005387,-0.002680,-8.718608,18.243919,325.013489
188,0,-0.002363,0.005322,-0.002625,-8.737819,18.237495,325.028046
189,0,-0.002237,0.005453,-0.002633,-8.743598,18.242783,325.048584
190,0,-0.002377,0.005384,-0.002579,-8.741007,18.238033,325.053284
191,0,-0.002381,0.005343,-0.002597,-8.739477,18.244440,325.047974
192,0,-0.002232,0.005385,-0.002553,-8.740839,18.243097,325.045227
193,0,-0.002590,0.005305,-0.002486,-8.746099,18.245323,325.024323
194,0,-0.002420,0.005251,-0.002503,-8.750786,18.240286,325.019348
195,0,-0.002524,0.005338,-0.002443,-8.750794,18.240358,325.019196
196,0,-0.002424,0.005320,-0.002446,-8.752778,18.236679,325.036469
197,0,-0.002354,0.005338,-0.002409,-8.746192,18.243959,325.048950
198,0,-0.002557,0.005266,-0.002431,-8.739849,18.243616,325.043335
199,0,-0.002444,0.005346,-0.002434,-8.746693,18.244709,325.035492
200,0,-0.002376,0.005341,-0.002480,-8.752183,18.240499,325.034271
201,0,-0.002426,0.005307,-0.002456,-8.742435,18.236259,325.019806
202,0,-0.002690,0.005248,-0.002495,-8.738084,18.241917,325.018738
203,0,-0.002136,0.005368,-0.002528,-8.732690,18.240091,325.021362
204,0,-0.002132,0.005324,-0.002475,-8.740789,18.246223,325.032990
205,0,-0.002447,0.005321,-0.002536,-8.743373,18.244936,325.044617
206,0,-0.002241,0.005356,-0.002542,-8.739738,18.242582,325.050934
207,0,-0.002037,0.005329,-0.002561,-8.729884,18.240093,325.037231
208,0,-0.002426,0.005406,-0.002561,-8.722368,18.238348,325.024811
209,0,-0.002188,0.005393,-0.002545,-8.729884,18.240656,325.018738
210,0,-0.002210,0.005376,-0.002587,-8.731391,18.240698,325.015564
211,0,-0.002335,0.005356,-0.002538,-8.740679,18.238976,325.019287
212,0,-0.002378,0.005331,-0.002488,-8.730801,18.234207,325.019073
213,0,-0.002179,0.005314,-0.002502,-8.726020,18.239315,325.026031
214,0,-0.002292,0.005366,-0.002496,-8.725653,18.234138,325.037109
215,0,-0.002409,0.005316,-0.002433,-8.729085,18.237896,325.053040
216,0,-0.002235,0.005278,-0.002394,-8.731136,18.232809,325.043091
217,0,-0.002344,0.005446,-0.002433,-8.725657,18.232187,325.032593
218,0,-0.002279,0.005400,-0.002440,-8.721694,18.227238,325.006226
219,0,-0.002085,0.005381,-0.002427,-8.726929,18.224979,325.005524
220,0,-0.002522,0.005256,-0.002433,-8.723638,18.227169,325.020630
221,0,-0.002514,0.005357,-0.002427,-8.733488,18.235346,325.043304
222,0,-0.002370,0.005354,-0.002478,-8.745188,18.235334,325.048431
223,0,-0.002164,0.005405,-0.002496,-8.735221,18.230711,325.036194
224,0,-0.002478,0.005447,-0.002464,-8.735295,18.236429,325.021790
225,0,-0.002391,0.005294,-0.002511,-8.723942,18.231909,325.014893
226,0,-0.002465,0.005307,-0.002545,-8.717242,18.234921,325.025024
227,0,-0.002241,0.005295,-0.002532,-8.732243,18.229080,325.035889
228,0,-0.002500,0.005366,-0.002575,-8.735250,18.234104,325.037354
229,0,-0.002114,0.005370,-0.002537,-8.740049,18.238523,325.042908
230,0,-0.002267,0.005378,-0.002539,-8.745677,18.234200,325.032776
231,0,-0.002160,0.005315,-0.002512,-8.746914,18.236649,325.021332
232,0,-0.002671,0.005319,-0.002441,-8.747300,18.228285,325.004791
233,0,-0.002243,0.005288,-0.002431,-8.744741,18.232969,325.018951
234,0,-0.002585,0.005333,-0.002496,-8.753409,18.236258,325.042511
235,0,-0.002200,0.005250,-0.002453,-8.766223,18.241003,325.066193
236,0,-0.002157,0.005303,-0.002468,-8.768758,18.237776,325.062378
237,0,-0.002437,0.005338,-0.002433,-8.765741,18.237576,325.027313
238,0,-0.002240,0.005203,-0.002518,-8.755946,18.235762,325.006470
239,0,-0.002257,0.005330,-0.002514,-8.748156,18.236330,325.001404
240,0,-0.002479,0.005324,-0.002539,-8.745737,18.231096,325.020477
